"id","referer","url","name","area","zip_code","address","phone_number","business_hours","introduction","height"
"5400","https://shrine.mobi/area/koshinetsu/yamanashi/","https://shrine.mobi/area/koshinetsu/yamanashi/34/","浅間神社（笛吹市）","山梨県","405-0056","山梨県笛吹市一宮町一宮1684","0553-47-0900","-","垂仁天皇8年（紀元前21年）正月に、富士山の麓で神祭があり、鎮座したことに始まるとされる。その後、貞観7年（865年）12月9日に現在地に遷座したと伝えられる。旧社地には当社の摂社・山宮神社がある。","342"
"5401","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/814/","筑摩神社 (松本市)","長野県","390-0821","長野県松本市筑摩2-6-1","-","-","延暦13年（794年）、石清水八幡宮より勧請を受けて創建され、正八幡宮の別名がある。また信濃国府の松本遷府以後は国府八幡宮とも称し、鎌倉以後は信濃守護の小笠原氏の祖神として崇敬された。
","603"
"5402","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/871/","穂高神社（奥宮）","長野県","390-1516","長野県松本市安曇上高地明神池畔","0263-95-2430","ご祈祷受付　9：00～16：30","奥宮は、中部山岳国立公園内の松本市安曇上高地の明神池の入口に鎮まる。奥宮の奥にある景勝地、明神池は同神社境内にあり神域となっている。奥宮の御船神事は本宮とは異なり、毎年10月8日に明神池に舟を浮かべて行なわれる。
","1"
"5403","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/303/","熊野神社 (安中市)","長野県","389-0101","長野県北佐久郡軽井沢町峠町1番地","0267-42-3490","-","社伝によれば、ヤマトタケルが東征の帰路で碓氷峠に差し掛かった際、濃霧が生じて道に迷った時に一羽の八咫烏が梛の葉を咥えて道案内をし、無事に頂上に着いた事を感謝して熊野の神を勧請したのが熊野皇大神社の由来だとされる。
","1"
"5404","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/753/","若一王子神社","長野県","398-0002","長野県大町市大字大町2097","0261-22-1626","-","垂仁天皇の時代に当地に移住した仁品王が伊弉冉尊を祀ったのに始まると伝えられる。嘉祥2年（849年）、当地の人々によって仁品王とその妻の妹耶姫が合祀された。鎌倉時代、この地の土豪・仁科氏の仁科盛遠が熊野権現に詣でた際、那智大社第五殿に祀られる若一王子を勧請し、以降「若一の宮」（若一王寺、王子権現）と称されるようになった。
","736"
"5405","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/870/","穂高神社（本宮）","長野県","399-8303","長野県安曇野市穂高6079","0263-82-2003","-","祀られている穂高見命は海神族（かいしんぞく）の祖神（おやがみ）であり、その子孫で古代この地域に住んだ安曇族は元は北九州早くから大陸方面とも交渉を持っていた。それに因んで、毎年９月２７日の例大祭で御船祭り(おふねまつり)が行われる。
","543"
"5406","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/360/","長野縣護國神社","長野県","390-0801","長野県松本市美須々6-1","0263-32-1979","-","昭和13年（1938年）11月に長野県招魂社として仮社殿で創建された。昭和14年（1939年）3月に長野縣護國神社に改称し、同年4月1日に内務大臣指定護国神社となった。
","643"
"5407","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/639/","深志神社","長野県","390-0815","長野県松本市深志3丁目7-43","0263-32-1214","-","社伝によれば、諏訪明神の夢をたびたび見ていた信濃守護・小笠原貞宗が戦勝に感謝し、暦応2年（1339年）に諏訪明神（建御名方命）を祀って創建したのに始まる。当初は宮村宮（宮村大明神）と称していた。応永9年（1402年）に北野天満宮（天神）を勧請した。
","591"
"5408","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/572/","武水別神社","長野県","387-0023","長野県千曲市八幡3012","026-272-1144","-","創建は、その年代は詳らかではないが、社伝では孝元天皇の時代の創建と伝える。この地は平安時代末期より石清水八幡宮の荘園となっており、安和年間（968年 - 970年）に八幡神を勧請したと伝えられる。
","366"
"5409","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/7219/","仁科神明宮","長野県","398-0003","長野県大町市社宮本1159","0261-62-9168","-","皇大神宮御領であった仁科御厨の地に勧請されたお社です。
その創始年代は明らかではありませんが、神宮雑例集によると後冷泉天皇の永正年にはじめて 信濃に御厨が建立されていた、記事が見えるのでこの時にはすでに建立されていた事のではないかと考えられます。
仁科６６郷の総社として郷土の人たちの崇敬が深く、またわが信濃の国７神明宮の一つにも数えられて神意を大いに振っておりました。
明治５年に、郷社、明治２６年に県社となっております。","669"
"5410","https://shrine.mobi/area/koshinetsu/nagano/","https://shrine.mobi/area/koshinetsu/nagano/524/","諏訪大社上社本宮","長野県","392-0015","長野県諏訪市中洲宮山1","0266-52-1919","-","『古事記』にも登場するわが国最古の神社のひとつ。御鎮座は有史以前で明らかでない。全国に一万以上あるといわれる諏訪神社の本源。社格は信濃国の一之宮。上社と下社に分かれ、更に上社は前宮と本宮、下社は春宮と秋宮があり、２社４宮で構成される。","777"
"5411","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/963/","矢作神社 (岡崎市)","愛知県","444-0943","愛知県岡崎市矢作町字宝珠庵1","0564-31-6174","-","
","15"
"5412","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/750/","成海神社","愛知県","458-0801","愛知県名古屋市緑区鳴海町乙子山85","052-891-2830","-","創建は朱鳥元年（686年）、草薙神剣が熱田に還座された時に、日本武尊の縁由により鎮座されたと云われる。日本武尊が東征からの帰路、ここから氷上の尾張氏邸へ船出したという。
","20"
"5413","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/780/","白山神社 (一宮市)","愛知県","493-0001","愛知県一宮市木曽川町黒田九の通り51番地","0586-86-3868","-","白山神社は、皇極天皇２年（６４３年）に当地にて「勅使をもって祭典を行う」とされた事を創始とする。神社境内より発掘された白鳳時代の須恵器、また周辺に天子塚などの地名が残る事からもその当時当宮を中心に高い文化を持った集落が発達していた事がうかがわれる。
","9"
"5414","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/552/","田縣神社","愛知県","485-0004","愛知県小牧市田県町152","0568-76-2906","-","創建の年代は不詳で、かなり古い神社である。古い土着信仰に基づく神社で、子宝と農業の信仰を結びつけた神社でもある。延喜式神名帳にある「尾張国丹羽郡 田縣神社」、貞治3年（1364年）の『尾張国内神名牒』にある「従三位上 田方天神」に比定されている。現在地は旧春日井郡なので、後に遷座したと思われる。
","32"
"5415","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/804/","鳴海八幡宮","愛知県","458-0834","愛知県名古屋市緑区鳴海町字前之輪23","052-621-4515","-","創建は不明。貞永元年（1232年）に久野家初代が社職となった記録がある。
","3"
"5416","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/996/","若宮八幡社 (名古屋市中区)/若宮八幡宮","愛知県","460-0008","愛知県名古屋市中区栄3-35-30","052-241-0810","-","天武天皇朝の創祀とも、大宝年間（701～704年）に現在の名古屋城三の丸の地に創建されたとも伝わり、延喜年間（901～923年）に再興されたという。かつては天王社（現在の那古野神社）と隣接していたが、天文元年（1532年）の合戦で社殿を焼失し、天文8年（1540年）織田信秀により再建され、慶長15年（1610年）の名古屋城築城の際に現在地に遷座した。
","10"
"5417","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/650/","岩津天満宮","愛知県","444-2144","愛知県岡崎市岩津町字東山53","0564-45-2525","お守り　8：00～17：30/ご祈祷　9：00～17：00","宝暦9年（1759年）に信光明寺第22代の一誉が、伊豆国の芭蕉天神ないし相模国の荏柄天神を勧請したといわれる。明治維新後の神仏分離令により、管理が信光明寺から、岩津村へ移すことになった。しかし1879年（明治12年）、火災により境内は焼失した。これを聞いた、三河へ布教に訪れていた富山県の芦峅寺の大阿闍梨鑁禪（佐伯鑁禪）が、屋敷をねぐらとして借りていた碧南の実業家、服部長七に援助を依頼し、社殿を再建した。
","84"
"5418","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/874/","真清田神社","愛知県","491-0043","愛知県一宮市真清田1-2-1","0586-73-5196","-","尾張氏の一部となる天香山命（あめのかぐやまのみこと）が、尾張国の中嶋郡に移住した時に、その祖神となる天火明命を祭ったことに始まるとされる。","9"
"5419","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/5722/","大神神社（愛知県一宮市）","愛知県","491-0914","愛知県一宮市花池2-15-28","0586-45-5846","-","愛知県一宮市に鎮座する、尾張の大神神社の主祭神は大物主神です。もともと熱田神宮に奉納する蓮咲く沼があった場所で、奈良時代に国司が赴任し、国中の神社を代表として国府宮の「尾張大国霊神社」を尾張の「総社」に指定、次いで花池の「大神神社」と「真清田神社」をまとめての「相殿･対の宮」と言うことで「尾張一の宮」に指定されています。","8"
"5420","https://shrine.mobi/area/tokai/aichi/","https://shrine.mobi/area/tokai/aichi/45/","熱田神宮","愛知県","456-0031","愛知県名古屋市熱田区神宮1-1-1","052-671-4151","-","第12代景行天皇の時代（71年-130年）、日本武尊が、東国平定の帰り道に、尾張に滞在する。そして、その時、宮簀媛命と結婚し、草薙剣を妃の手許（名古屋市緑区大高町火上山）に預ける。しかし、日本武尊が、三重県亀山市能褒野（のぼの）で亡くなってしまったので、妃は、その神剣をここ熱田の地に奉斉し、お祀りになられたことに始まったとされる。","8"
"5421","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/102/","伊奈波神社","岐阜県","500-8043","岐阜県岐阜市伊奈波通り1-1","058-262","-","社伝によれば、景行天皇14年に創建。武内宿禰が稲葉山北西の椿原（現在の岐阜公園内の丸山）に五十瓊敷入彦命を祀ったのが始まりとされている。壬申の乱の際に天武天皇が当社に戦勝を祈願したと伝えられている。天文８年（１５３９年）斎藤道三が稲葉山城を居城とするにあたり、現在の地に遷し奉った。
","48"
"5422","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/150/","大津神社（飛騨市）","岐阜県","506-1161","岐阜県飛騨市神岡町船津1799-5","0578-82-0254","-","創祀年代は不詳。文徳実録・日本三代実録に依れば、平安時代初期には祭祀が行なわれていたとされ、また延喜式神名帳に飛騨國内八社の一つとして記されている。建武年間に高原郷の領主・江馬氏が武神信州諏訪大明神の分霊を勧請、社号も大津神社から諏訪大明神と改めた。飛騨は戦国から江戸時代にかけて江馬氏～三木氏～金森氏（飛騨高山藩）に支配されたが、幕府の天領となって約100年後の文化元年（1804年）に田中大秀門下の稲田元浩・大森旭亭・吉村友閑斎らの考証により、社号を諏訪大明神から大津神社に復帰。
","420"
"5423","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/362/","濃飛護國神社","岐阜県","503-0887","岐阜県大垣市郭町2-55","0584-78-4048","-","明治4年（1871年）、元大垣藩主・戸田氏共が戊辰戦争の戦死者54名を祀るため招魂祠を創建したのに始まる。明治8年に官祭招魂社となって大垣招魂社に改称し、昭和14年、招魂社の制度が護国神社に改められたのに伴い濃飛護國神社と改称した。
","6"
"5424","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/718/","飛騨東照宮","岐阜県","506-0031","岐阜県高山市西之一色町3丁目1004番地","0577-32-1883","-","1619年（元和5年）飛騨高山藩3代藩主「金森 重頼（かなもり しげより）」によって高山城中に勧請された東照権現社が、1628年（寛永5年）に西之一色村の鴻巣の森尾崎に遷座したのが飛騨東照宮の創始である。
","618"
"5425","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/974/","養老神社","岐阜県","503-1254","岐阜県養老郡養老町養老公園","-","-","創建時期は不明。「養老孝子伝説」の源丞内ゆかりの神社といわれ、奈良時代養老年間以降と推測される。平安時代、美濃国神明帳には、“養老明神”と記載されている。1504年（永正元年）、菅原道真を合祀し、“養老天神”に改称する。明治初期、近くの元正天皇・聖武天皇祭場を移転し、合祀する。この際、養老神社に改称する。
","175"
"5426","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/992/","龍馬神社","岐阜県","509-9131","岐阜県中津川市千旦林林岩屋堂","0573-68-8040","当社は邸内社であるため、参拝するには、事前の連絡が必要。","坂本八幡神社の権禰宜を勤める、千村康秀氏が、高知県の佐川龍馬神社より分祀の認を受け、平成19年（2007年）9月に、千村個人宅邸内に創建したことに始まる。
","341"
"5427","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/279/","貴船神社 (関市)","岐阜県","501-3876","岐阜県関市貴船町20","0575-22-3092","-","その昔八龍社には雲龍山一透寺と言う寺院があったが、明治3年12月神仏分離により一透寺は廃寺となり、八龍社は改号して貴船神社となる。当神社は古来より祈雨の神として朝廷の崇敬特に篤く、史実にも明らかであり、神社資料にも祈雨祭は風千霖毎に行うとある。慈雨の神として一般庶民又水の関係者の信仰特に篤く、諸願成就の霊験顕著な神として崇められる。
","57"
"5428","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/641/","天神神社 (岐阜市柳津町)","岐阜県","501-6112","岐阜県岐阜市柳津町北塚2-27","058-387-4546","-","柳津天神神社ともいわれ、現在の天神神社は、穴太部神社、北天神神社、中天神神社を合祀した神社である。穴太部神社の創建時期ははっきりしていないが、6世紀、聖徳太子が創建した太子寺（現光沢寺）の鎮守として創建されたという。元北天神社は源頼定が緒国武者修行に出てこの地に移り住み、加賀の武士戸田越後守に武道を教えたお礼として戸田家の什宝、沈水香木（白檀）を貰い受け、日頃厚く信仰須する学徳高い道真公の像六体を彫刻し、弘治３年（1557）2月25日六社を建立した内の一社である。中天神神社は、創建時期は不明である。1945年（昭和20年）、穴太部神社と中天神神社が北天神神社に合祀され、1954年（昭和29年）に天神神社に改称される。
","8"
"5429","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/752/","南宮大社","岐阜県","503-2124","岐阜県不破郡垂井町宮代峯1734-1","0584-22-1225","参拝時間　5：00～18：00（御祈祷・御朱印は9：00～16：30）","第10代の崇神天皇の御代に、現在地に創建されたことに始まるとされる。また、社名については、美濃国府が北方に設けられてからで、その美濃国府の南の宮ということで、南宮と名付けられたとされる。そして、慶応5年（1600年）、関ヶ原の戦いで一度社殿は焼失するも、寛永19年（1642年）に、徳川3代将軍・家光が社殿を再建したと言われる。","51"
"5430","https://shrine.mobi/area/tokai/gifu/","https://shrine.mobi/area/tokai/gifu/7220/","戸隠神社","岐阜県","501-4507","岐阜県郡上市和良町宮地","0575-77-2211","-","-","387"
"5431","https://shrine.mobi/area/koshinetsu/niigata/","https://shrine.mobi/area/koshinetsu/niigata/1009/","度津神社","新潟県","952-0503","新潟県佐渡市羽茂飯岡550-4","0259-88-2030","-","往古の羽茂川洪水により社殿、古文書から別当寺にいたるまでことごとく流失したため、創建の由緒は不詳である。仲哀天皇の御宇である仲哀天皇元年（192年）～同9年（200年）頃、またはそれ以前に創建された可能性が出てくるが、縁起などが流失した洪水は寛永18年以前に起こったと伝えられている。","41"
"5432","https://shrine.mobi/area/kanto/gunma/","https://shrine.mobi/area/kanto/gunma/98/","一之宮貫前神社","群馬県","370-2452","群馬県富岡市一ノ宮1535","0274-62-2009","-","社伝には鷺宮（さぎのみや：現在の安中市）に物部姓磯部氏が、氏神である経津主神を祀り、その鷺宮の南方、蓬ヶ丘綾女谷（よもぎがおか・あやめがたに：当地の古い呼称）に社を定めたのが安閑天皇の元年（531年）と云われ、これが創建にあたるといわれている。","203"
"5433","https://shrine.mobi/area/kanto/tochigi/","https://shrine.mobi/area/kanto/tochigi/4487/","芝切神社","栃木県","3210219","栃木県下都賀郡壬生町福和田1593","-","-","-","81"
"5434","https://shrine.mobi/area/kanto/tochigi/","https://shrine.mobi/area/kanto/tochigi/352/","栃木県護国神社","栃木県","320-0063","栃木県宇都宮市陽西町1-37","028-622-3180","-","栃木県護国神社の前身「宇都宮招魂社」は、明治5年（1872）年11月に、旧宇都宮藩知事（最後の藩主）戸田忠友をはじめ旧藩士・有志の人々により創建された。昭和14年（1939年）、内務省令により内務大臣指定護国神社となり、栃木県護国神社と改称し、翌年の昭和15年（1940年）には現在地に遷座。
","132"
"5435","https://shrine.mobi/area/kanto/tochigi/2","https://shrine.mobi/area/kanto/tochigi/4365/","一瓶塚稲荷神社","栃木県","327-0317","栃木県佐野市田沼町1404","0283-62-0306","-","-","65"
"5436","https://shrine.mobi/area/kanto/tochigi/2","https://shrine.mobi/area/kanto/tochigi/4385/","賀蘇山神社","栃木県","322-0307","栃木県鹿沼市入粟野尾鑿713","0289-86-7717","-","-","310"
"5437","https://shrine.mobi/area/kanto/tochigi/3","https://shrine.mobi/area/kanto/tochigi/4507/","愛宕山神社/羽黒山神社","栃木県","329-1414","栃木県さくら市早乙女312","-","-","-","159"
"5438","https://shrine.mobi/area/kanto/tochigi/3","https://shrine.mobi/area/kanto/tochigi/4542/","諏訪神社（芳賀町八ッ木）","栃木県","321-3306","栃木県芳賀郡芳賀町八ッ木862","-","-","-","117"
"5439","https://shrine.mobi/area/kanto/tochigi/4","https://shrine.mobi/area/kanto/tochigi/4643/","尾出山神社（鹿沼市上永野山口）","栃木県","328-0211","栃木県鹿沼市上永野1534","-","-","-","227"
"5440","https://shrine.mobi/area/kanto/tochigi/4","https://shrine.mobi/area/kanto/tochigi/4660/","星宮神社（栃木市藤田町）","栃木県","328-0026","栃木県栃木市藤田町207","-","-","-","43"
"5441","https://shrine.mobi/area/kanto/tochigi/5","https://shrine.mobi/area/kanto/tochigi/4397/","氏家今宮神社","栃木県","3291321","栃木県さくら市馬場43","028-682-2685","-","-","165"
"5442","https://shrine.mobi/area/kanto/tochigi/5","https://shrine.mobi/area/kanto/tochigi/263/","唐沢山神社","栃木県","327-0801","栃木県佐野市富士町1409","0283-24-1138","-","祭神の藤原秀郷は俵藤太（田原藤太）の別名でも知られ、下野国押領使として唐沢山に唐沢山城を築城し、秀郷の子孫の佐野氏が居城した。秀郷は平将門の乱を鎮圧して鎮守府将軍となったことから忠皇の臣とされ、秀郷の後裔や佐野氏の旧臣らが中心となって秀郷を祀る神社の創建が始められ、明治16年（1883年）、唐沢山城の本丸跡地に創建・鎮座された。明治23年（1890年）に別格官幣社に列格した。","241"
"5443","https://shrine.mobi/area/kanto/tochigi/6","https://shrine.mobi/area/kanto/tochigi/4669/","今宮神社（さくら市箱森新田）","栃木県","329-1301","栃木県さくら市箱森新田630","-","-","-","173"
"5444","https://shrine.mobi/area/kanto/tochigi/6","https://shrine.mobi/area/tohoku/tochigi/4668/","今宮神社（さくら市松山）","栃木県","329-1303","栃木県さくら市松山205","-","-","-","161"
"5445","https://shrine.mobi/area/kanto/tochigi/7","https://shrine.mobi/area/kanto/tochigi/4655/","加茂神社（芳賀郡益子町）","栃木県","321-4104","栃木県芳賀郡益子町大沢1709","-","-","-","98"
"5446","https://shrine.mobi/area/kanto/tochigi/7","https://shrine.mobi/area/kanto/tochigi/4654/","綱神社","栃木県","321-4212","栃木県芳賀郡益子町上大羽943","-","-","-","170"
"5447","https://shrine.mobi/area/kanto/tochigi/8","https://shrine.mobi/area/kanto/tochigi/4634/","浅間神社（鹿沼市千渡）","栃木県","322-0002","栃木県鹿沼市千渡1213","-","-","-","145"
"5448","https://shrine.mobi/area/kanto/tochigi/8","https://shrine.mobi/area/kanto/tochigi/4633/","大杉神社（鹿沼市千渡）","栃木県","322-0002","栃木県鹿沼市千渡489","-","-","-","157"
"5449","https://shrine.mobi/area/kanto/tochigi/9","https://shrine.mobi/area/kanto/tochigi/4647/","口粟野神社","栃木県","322-0305","栃木県鹿沼市口粟野1737","-","-","-","144"
"5450","https://shrine.mobi/area/kanto/tochigi/9","https://shrine.mobi/area/kanto/tochigi/4646/","日光神社","栃木県","322-0423","栃木県鹿沼市上粕尾559","-","-","-","376"
"5451","https://shrine.mobi/area/kanto/tochigi/10","https://shrine.mobi/area/kanto/tochigi/4625/","稲荷神社（鹿沼市）","栃木県","322-0534","栃木県鹿沼市亀和田町295","-","-","-","84"
"5452","https://shrine.mobi/area/kanto/tochigi/10","https://shrine.mobi/area/kanto/tochigi/4624/","磐裂根裂神社（鹿沼市）","栃木県","322-0534","栃木県鹿沼市亀和田町605","-","-","-","88"
"5453","https://shrine.mobi/area/kanto/tochigi/11","https://shrine.mobi/area/kanto/tochigi/4605/","中嶋神社（宇都宮市中島町）","栃木県","321-0114","栃木県宇都宮市中島町614","-","-","-","85"
"5454","https://shrine.mobi/area/kanto/tochigi/11","https://shrine.mobi/area/kanto/tochigi/4604/","大山祇神社（宇都宮市上横田町）","栃木県","321-0106","栃木県宇都宮市上横田町707-1","-","-","-","101"
"5455","https://shrine.mobi/area/kanto/tochigi/12","https://shrine.mobi/area/kanto/tochigi/4583/","八坂神社(宇都宮市下荒針町）","栃木県","321-0346","栃木県宇都宮市下荒針町2198","-","-","-","136"
"5456","https://shrine.mobi/area/kanto/tochigi/12","https://shrine.mobi/area/kanto/tochigi/4614/","丸山稲荷大明神","栃木県","321-0923","栃木県宇都宮市下栗町1443","-","-","-","100"
"5457","https://shrine.mobi/area/kanto/tochigi/13","https://shrine.mobi/area/kanto/tochigi/4591/","羽黒神社（宇都宮市）","栃木県","320-0851","栃木県宇都宮市鶴田町1743","-","-","-","151"
"5458","https://shrine.mobi/area/kanto/tochigi/13","https://shrine.mobi/area/kanto/tochigi/4590/","矛神社","栃木県","321-0347","栃木県宇都宮市飯田町914","-","-","-","140"
"5459","https://shrine.mobi/area/kanto/tochigi/14","https://shrine.mobi/area/kanto/tochigi/4570/","水神社（宇都宮市）","栃木県","320-0075","栃木県宇都宮市宝木本町1295","-","-","-","160"
"5460","https://shrine.mobi/area/kanto/tochigi/14","https://shrine.mobi/area/kanto/tochigi/4569/","宝国神社","栃木県","320-0075","栃木県宇都宮市宝木本町1480","-","-","-","158"
"5461","https://shrine.mobi/area/kanto/tochigi/15","https://shrine.mobi/area/kanto/tochigi/4582/","琴平神社（宇都宮市下荒針町）","栃木県","321-0346","栃木県宇都宮市下荒針町3369","-","-","-","130"
"5462","https://shrine.mobi/area/kanto/tochigi/15","https://shrine.mobi/area/kanto/tochigi/4581/","星宮神社（宇都宮市砥上町）","栃木県","320-0856","栃木県宇都宮市砥上町741","-","-","-","109"
"5463","https://shrine.mobi/area/kanto/tochigi/16","https://shrine.mobi/area/kanto/tochigi/4557/","須賀神社（宇都宮市泉町）","栃木県","320-0034","栃木県宇都宮市泉町4-12","-","-","-","119"
"5464","https://shrine.mobi/area/kanto/tochigi/16","https://shrine.mobi/area/kanto/tochigi/4556/","天満宮（宇都宮市一条）","栃木県","320-0821","栃木県宇都宮市一条3-5-32","-","-","-","121"
"5465","https://shrine.mobi/area/kanto/tochigi/17","https://shrine.mobi/area/kanto/tochigi/4536/","大雷神宮","栃木県","321-3324","栃木県芳賀郡芳賀町西水沼1124","-","-","-","123"
"5466","https://shrine.mobi/area/kanto/tochigi/17","https://shrine.mobi/area/kanto/tochigi/4535/","天満宮（芳賀町西水沼）","栃木県","321-3324","栃木県芳賀郡芳賀町西水沼1723","-","-","-","113"
"5467","https://shrine.mobi/area/kanto/tochigi/18","https://shrine.mobi/area/kanto/tochigi/4512/","神明宮（さくら市葛城）","栃木県","329-1413","栃木県さくら市葛城281","-","-","-","141"
"5468","https://shrine.mobi/area/kanto/tochigi/18","https://shrine.mobi/area/kanto/tochigi/4546/","御霊神社（芳賀町与能）","栃木県","321-3316","栃木県芳賀郡芳賀町与能1514","-","-","-","94"
"5469","https://shrine.mobi/area/kanto/tochigi/19","https://shrine.mobi/area/kanto/tochigi/4522/","穂積神社","栃木県","329-1403","栃木県さくら市穂積490","-","-","-","225"
"5470","https://shrine.mobi/area/kanto/tochigi/19","https://shrine.mobi/area/kanto/tochigi/4521/","温泉神社（さくら市金枝）","栃木県","329-1405","栃木県さくら市金枝1088","-","-","-","190"
"5471","https://shrine.mobi/area/kanto/tochigi/20","https://shrine.mobi/area/kanto/tochigi/4499/","渡神社","栃木県","321-0221","栃木県下都賀郡壬生町藤井1309","-","-","-","56"
"5472","https://shrine.mobi/area/kanto/tochigi/20","https://shrine.mobi/area/kanto/tochigi/4498/","天満宮（壬生町藤井）","栃木県","321-0221","栃木県下都賀郡壬生町藤井2054","-","-","-","60"
"5473","https://shrine.mobi/area/kanto/tochigi/21","https://shrine.mobi/area/kanto/tochigi/4510/","愛宕山神社（さくら市喜連川）","栃木県","329-1412","栃木県さくら市喜連川4584-2","-","-","-","125"
"5474","https://shrine.mobi/area/kanto/tochigi/21","https://shrine.mobi/area/kanto/tochigi/4509/","赤城神社（さくら市早乙女）","栃木県","329-1414","栃木県さくら市早乙女828","-","-","-","138"
"5475","https://shrine.mobi/area/kanto/tochigi/22","https://shrine.mobi/area/kanto/tochigi/4488/","八幡宮（壬生町上稲葉）","栃木県","321-0236","栃木県下都賀郡壬生町上稲葉2142","-","-","-","74"
"5476","https://shrine.mobi/area/kanto/tochigi/22","https://shrine.mobi/area/kanto/tochigi/4486/","白山神社（壬生町羽生田）","栃木県","321-0234","栃木県下都賀郡壬生町羽生田530","-","-","-","81"
"5477","https://shrine.mobi/area/kanto/tochigi/23","https://shrine.mobi/area/kanto/tochigi/4466/","星宮神社（芳賀郡芳賀町）","栃木県","321-3305","栃木県芳賀郡芳賀町芳志戸1937","28-677-1528","-","-","120"
"5478","https://shrine.mobi/area/kanto/tochigi/23","https://shrine.mobi/area/kanto/tochigi/4465/","八雲神社（芳賀郡芳賀町）","栃木県","321-3303","栃木県芳賀郡芳賀町稲毛田1520-1","028-677-3241","-","-","118"
"5479","https://shrine.mobi/area/kanto/tochigi/24","https://shrine.mobi/area/kanto/tochigi/4444/","黒田原神社","栃木県","329-3215","栃木県那須郡那須町寺子乙4006-2","0287-72-0228","-","-","331"
"5480","https://shrine.mobi/area/kanto/tochigi/24","https://shrine.mobi/area/kanto/tochigi/4443/","那須温泉神社","栃木県","325-0301","栃木県那須郡那須町湯本182","0287-76-2306","-","-","867"
"5481","https://shrine.mobi/area/kanto/tochigi/25","https://shrine.mobi/area/kanto/tochigi/4454/","高男神社","栃木県","321-2405","栃木県日光市芹沼1400","0288-32-1085","-","-","348"
"5482","https://shrine.mobi/area/kanto/tochigi/25","https://shrine.mobi/area/kanto/tochigi/4453/","小林瀧尾神社","栃木県","321-2352","栃木県日光市小林2169","0288-26-8965","-","-","239"
"5483","https://shrine.mobi/area/kanto/tochigi/26","https://shrine.mobi/area/kanto/tochigi/4430/","靜神社","栃木県","324-0613","栃木県那須郡那珂川町馬頭2576","0287-92-3467","-","-","163"
"5484","https://shrine.mobi/area/kanto/tochigi/26","https://shrine.mobi/area/kanto/tochigi/4429/","三毳神社","栃木県","323-1107","栃木県栃木市藤岡町大田和766−4","0282-55-4064","-","-","30"
"5485","https://shrine.mobi/area/kanto/tochigi/27","https://shrine.mobi/area/kanto/tochigi/4410/","八坂神社(佐野市葛生西）","栃木県","327-0507","栃木県佐野市葛生西1-10-36","0283-85-3179","-","-","96"
"5486","https://shrine.mobi/area/kanto/tochigi/27","https://shrine.mobi/area/kanto/tochigi/4409/","示現神社","栃木県","327-0321","栃木県佐野市閑馬町2108","0283-65-0502","-","-","127"
"5487","https://shrine.mobi/area/kanto/tochigi/28","https://shrine.mobi/area/kanto/tochigi/4421/","神明宮（栃木市）","栃木県","328-0035","栃木県栃木市旭町２６－３","0282-24-4530","-","-","45"
